publisher_id,publisher_name,phone_number
6921,21세기일본어사,010-0000-6921
6922,상록수,010-0000-6922
6923,미래로출판사,010-0000-6923
6924,한국교육기획,010-0000-6924
6925,아신,010-0000-6925
6926,선재,010-0000-6926
6927,대인,010-0000-6927
6928,고려문화사,010-0000-6928
6929,시스인포,010-0000-6929
6930,동원문화사,010-0000-6930
6931,달해책,010-0000-6931
6932,문경새재,010-0000-6932
6933,중국어문화원,010-0000-6933
6934,세영출판사,010-0000-6934
6935,ザ?マサダ,010-0000-6935
6936,바로,010-0000-6936
6937,피터하우스,010-0000-6937
6938,아우내,010-0000-6938
6939,壽文社,010-0000-6939
6940,한국맹인복지연합회,010-0000-6940
6941,휴먼북스,010-0000-6941
6942,자작,010-0000-6942
6943,창원대학교출판부,010-0000-6943
6944,엠에스씨,010-0000-6944
6945,기원전,010-0000-6945
6946,덕수,010-0000-6946
6947,새힘출판사,010-0000-6947
6948,江原日報社출판국,010-0000-6948
6949,Ye-Dang Publishing,010-0000-6949
6950,예당음악출판사,010-0000-6950
6951,학술자원공사,010-0000-6951
6952,사랑나눔닷컴,010-0000-6952
6953,처용,010-0000-6953
6954,교육관광출판사,010-0000-6954
6955,한국무선국관리사업단,010-0000-6955
6956,다인기획,010-0000-6956
6957,한국밀알선교단출판부,010-0000-6957
6958,월드정보,010-0000-6958
6959,불교춘추사,010-0000-6959
6960,大明出版社,010-0000-6960
6961,종로서적성서출판,010-0000-6961
6962,계명,010-0000-6962
6963,책마루미디어,010-0000-6963
6964,영진서관,010-0000-6964
6965,피알에이드,010-0000-6965
6966,고슴도치,010-0000-6966
6967,문창출판사,010-0000-6967
6968,청문각,010-0000-6968
6969,국립환경과학원 환경건강연구부 위해성평가연구과,010-0000-6969
6970,대한신학출판사,010-0000-6970
6971,공주대학교출판부,010-0000-6971
6972,중앙이아이피,010-0000-6972
6973,인스캠퍼스,010-0000-6973
6974,한성교육연구소,010-0000-6974
6975,정법문화사,010-0000-6975
6976,창과창,010-0000-6976
6977,한서출판사,010-0000-6977
6978,맑은 소리,010-0000-6978
6979,이소,010-0000-6979
6980,날마다 좋은날,010-0000-6980
6981,좋은소프트,010-0000-6981
6982,씨앗을 뿌리는 사람,010-0000-6982
6983,이지다,010-0000-6983
6984,土門,010-0000-6984
6985,교평,010-0000-6985
6986,보광출판사,010-0000-6986
6987,法玄社,010-0000-6987
6988,미래로,010-0000-6988
6989,나침반,010-0000-6989
6990,考試硏究社,010-0000-6990
6991,두산,010-0000-6991
6992,山東人民出版社,010-0000-6992
6993,청색,010-0000-6993
6994,産業圖書,010-0000-6994
6995,엘맨,010-0000-6995
6996,영미디어,010-0000-6996
6997,비즈니스 아카데미,010-0000-6997
6998,에드텍,010-0000-6998
6999,직지,010-0000-6999
7000,北隆館,010-0000-7000
7001,Accounting books,010-0000-7001
7002,문원출판,010-0000-7002
7003,메빅출판사,010-0000-7003
7004,대일도서,010-0000-7004
7005,마스터키,010-0000-7005
7006,中國計劃出版社,010-0000-7006
7007,梨の木舍,010-0000-7007
7008,クレイン,010-0000-7008
7009,龍?書?,010-0000-7009
7010,風琳堂,010-0000-7010
7011,北京十月文藝出版社,010-0000-7011
7012,세기경영,010-0000-7012
7013,書泉出版社,010-0000-7013
7014,중앙입시문제연구소,010-0000-7014
7015,江蘇美術出版社,010-0000-7015
7016,語文出版社,010-0000-7016
7017,夏雨,010-0000-7017
7018,임프레스,010-0000-7018
7019,들창,010-0000-7019
7020,中央文獻出版社,010-0000-7020
7021,天津人民出版社,010-0000-7021
7022,遼寧人民出版社,010-0000-7022
7023,中國商業出版社,010-0000-7023
7024,新疆人民出版社,010-0000-7024
7025,上海外語敎育出版社,010-0000-7025
7026,인하대학교출판부,010-0000-7026
7027,국제신학대학원대학교출판부,010-0000-7027
7028,스크린 영어사,010-0000-7028
7029,크리스챤 서적,010-0000-7029
7030,이책,010-0000-7030
7031,씽크 북,010-0000-7031
7032,정우사,010-0000-7032
7033,두현출판사,010-0000-7033
7034,신인간사,010-0000-7034
7035,홍범,010-0000-7035
7036,세손교육,010-0000-7036
7037,인터넷EBS,010-0000-7037
7038,베스트북스,010-0000-7038
7039,델리쿡,010-0000-7039
7040,노멜과 문화,010-0000-7040
7041,日本書籍,010-0000-7041
7042,三笠書店,010-0000-7042
7043,べストセラ?ズ,010-0000-7043
7044,騎虎書房,010-0000-7044
7045,?成出版社,010-0000-7045
7046,にっかん書房,010-0000-7046
7047,文潮出版,010-0000-7047
7048,第一企劃出版,010-0000-7048
7049,창작미디어,010-0000-7049
7050,학림출판사,010-0000-7050
7051,綠風出版,010-0000-7051
7052,KKロングセラ?ズ,010-0000-7052
7053,순 출판사,010-0000-7053
7054,昭明出版社,010-0000-7054
7055,ばるす出版,010-0000-7055
7056,傳統文化社,010-0000-7056
7057,KKべストセラ?ズ,010-0000-7057
7058,こう書房,010-0000-7058
7059,臺灣商務印書館,010-0000-7059
7060,大和出版,010-0000-7060
7061,産心社,010-0000-7061
7062,日本能率協會,010-0000-7062
7063,エ?ル出版社,010-0000-7063
7064,經營實務出版,010-0000-7064
7065,요한사,010-0000-7065
7066,선진문화사,010-0000-7066
7067,臺灣學生書局,010-0000-7067
7068,新文豊出版公司,010-0000-7068
7069,로고스기획,010-0000-7069
7070,신우기획,010-0000-7070
7071,소나무,010-0000-7071
7072,다림,010-0000-7072
7073,테스트뱅크이십일닷컴,010-0000-7073
7074,新宿書房,010-0000-7074
7075,새한지도,010-0000-7075
7076,たちばな出版,010-0000-7076
7077,しゅるい?究社,010-0000-7077
7078,ペりかん社,010-0000-7078
7079,두풍 미디어,010-0000-7079
7080,이문기업,010-0000-7080
7081,베스트 북,010-0000-7081
7082,역락출판사,010-0000-7082
7083,シ?エムシ?,010-0000-7083
7084,潮出版社,010-0000-7084
7085,경북대학교 출판부,010-0000-7085
7086,덕일미디어,010-0000-7086
7087,아름다운사회,010-0000-7087
7088,중앙 제이디에스,010-0000-7088
7089,東京圖書,010-0000-7089
7090,産業能率大學出版部,010-0000-7090
7091,オ?エス出版,010-0000-7091
7092,경북외국어테크노대학출판부,010-0000-7092
7093,파고다아카데미,010-0000-7093
7094,한국인터넷정보센터,010-0000-7094
7095,黎明書房,010-0000-7095
7096,비앤씨월드,010-0000-7096
7097,海鳴社,010-0000-7097
7098,農山漁村文化協?,010-0000-7098
7099,이비커뮤니케이션,010-0000-7099
7100,비앤비,010-0000-7100
7101,아힘,010-0000-7101
7102,효리미디어,010-0000-7102
7103,刊經都監,010-0000-7103
7104,충남발전연구원,010-0000-7104
7105,21IBC,010-0000-7105
7106,KKダイナミックセラ?ズ,010-0000-7106
7107,橘出版,010-0000-7107
7108,あゆみ出版,010-0000-7108
7109,日本能率協會,010-0000-7109
7110,北京語言學院出版社,010-0000-7110
7111,云南人民出版社,010-0000-7111
7112,ベストブック,010-0000-7112
7113,大日本印刷ICC本部,010-0000-7113
7114,臺灣書店,010-0000-7114
7115,민서출판,010-0000-7115
7116,國立臺灣大學日本綜合?究中心,010-0000-7116
7117,臺中市立文化中心,010-0000-7117
7118,里仁書局,010-0000-7118
7119,四川辭書出版社,010-0000-7119
7120,上海辭書出版社,010-0000-7120
7121,山西高校聯合出版社,010-0000-7121
7122,中國國際廣播出版社,010-0000-7122
7123,사람과 마을,010-0000-7123
7124,열림기획,010-0000-7124
7125,ヤック企劃,010-0000-7125
7126,名古屋大?出版?,010-0000-7126
7127,神?大??究?書刊行?,010-0000-7127
7128,中國文聯出版公司,010-0000-7128
7129,민지사,010-0000-7129
7130,시사일어사,010-0000-7130
7131,知識出版社,010-0000-7131
7132,中??播??出版社,010-0000-7132
7133,吉林文史出版社,010-0000-7133
7134,하이퍼·북,010-0000-7134
7135,신한미디어,010-0000-7135
7136,두손컴,010-0000-7136
7137,中國少年兒童出版社,010-0000-7137
7138,시대평론,010-0000-7138
7139,E-classic,010-0000-7139
7140,리더스클럽,010-0000-7140
7141,참사랑,010-0000-7141
7142,장강,010-0000-7142
7143,문사수,010-0000-7143
7144,사피엔티아,010-0000-7144
7145,貴州人民出版社,010-0000-7145
7146,靑海人民出版社,010-0000-7146
7147,?文出版社,010-0000-7147
7148,陝西人民出版社,010-0000-7148
7149,낮은울타리 미디어사업본부,010-0000-7149
7150,Sungshinjoza Universit¨atsverlag,010-0000-7150
7151,금영,010-0000-7151
7152,臺北市政府民政局,010-0000-7152
7153,日本勞動協會,010-0000-7153
7154,淸水書院,010-0000-7154
7155,해누리기획,010-0000-7155
7156,北京師範學院出版社,010-0000-7156
7157,武漢出版社,010-0000-7157
7158,中國藏學出版社,010-0000-7158
7159,中國社?科?出版社,010-0000-7159
7160,重慶出版社,010-0000-7160
7161,上海書店,010-0000-7161
7162,케이앤비,010-0000-7162
7163,영교,010-0000-7163
7164,영인아이넷,010-0000-7164
7165,大脈,010-0000-7165
7166,以會文化社,010-0000-7166
7167,찬섬,010-0000-7167
7168,의령포돌이문학회,010-0000-7168
7169,YBM시사영어사,010-0000-7169
7170,국립국악원,010-0000-7170
7171,새물결사,010-0000-7171
7172,ダイヤモンドセ?ルス,010-0000-7172
7173,?業之日本社,010-0000-7173
7174,日本コンサルタントグル-プ,010-0000-7174
7175,大榮出版,010-0000-7175
7176,나이고 싶은 나,010-0000-7176
7177,남명학연구원출판부,010-0000-7177
7178,홍익요가연구원,010-0000-7178
7179,사회평론아카데미,010-0000-7179
7180,대은출판사,010-0000-7180
7181,한숲출판사,010-0000-7181
7182,e-매소피아,010-0000-7182
7183,Ye-Dang,010-0000-7183
7184,천생출판사,010-0000-7184
7185,音樂世界,010-0000-7185
7186,흥부네박,010-0000-7186
7187,海東醫學社,010-0000-7187
7188,고려출판사,010-0000-7188
7189,공무,010-0000-7189
7190,엘엠씨 코리아,010-0000-7190
7191,文獻出版,010-0000-7191
7192,축복 한,010-0000-7192
7193,시놀로지,010-0000-7193
7194,빛다림터,010-0000-7194
7195,효원,010-0000-7195
7196,e-스쿨,010-0000-7196
7197,성결대학교 출판부,010-0000-7197
7198,nSF 삼성출판사,010-0000-7198
7199,굿모닝미디어,010-0000-7199
7200,운산방,010-0000-7200
7201,임방서원,010-0000-7201
7202,홍지사,010-0000-7202
7203,LMC Korea,010-0000-7203
7204,인포 북,010-0000-7204
7205,忠孝禮實踐運動本部,010-0000-7205
7206,교육진흥연구회,010-0000-7206
7207,출판의바다,010-0000-7207
7208,고려대학교 한국학연구소,010-0000-7208
7209,大阪經濟法科大學出版部,010-0000-7209
7210,桐書房,010-0000-7210
7211,きんのくわがた社,010-0000-7211
7212,서울여자대학교 출판부,010-0000-7212
7213,가톨릭대학출판부,010-0000-7213
7214,문진출판사,010-0000-7214
7215,과학사랑,010-0000-7215
7216,많은물소리,010-0000-7216
7217,백브라더스,010-0000-7217
7218,Baek In Douk chemistry,010-0000-7218
7219,Baekchem연구소,010-0000-7219
7220,베이직북스,010-0000-7220
7221,한국에너지기술연구원,010-0000-7221
7222,예진원,010-0000-7222
7223,충청북도평생교육진흥원,010-0000-7223
7224,학진출판사,010-0000-7224
7225,충청남도여성정책개발원,010-0000-7225
7226,국립부여박물관,010-0000-7226
7227,國防部軍史編纂硏究所,010-0000-7227
7228,범한시청각교재개발원,010-0000-7228
7229,제너럴그래픽스,010-0000-7229
7230,환경시사일보사,010-0000-7230
7231,천안박물관,010-0000-7231
7232,환경부 국립생태원건립추진기획단,010-0000-7232
7233,미션앤컬처,010-0000-7233
7234,에이티젯,010-0000-7234
7235,기다리,010-0000-7235
7236,농촌진흥청 농촌지원국 원예특작과,010-0000-7236
7237,제주관광대학,010-0000-7237
7238,경기도,010-0000-7238
7239,알에이치코리아,010-0000-7239
7240,하루한권,010-0000-7240
7241,샘물지기 출판사,010-0000-7241
7242,아이비라인,010-0000-7242
7243,동천세무정보,010-0000-7243
7244,윈에듀플러스 북이그잼,010-0000-7244
7245,한국교육신문사 사업국,010-0000-7245
7246,수학교육연구소,010-0000-7246
7247,마더텅(Mather Tongue),010-0000-7247
7248,푸름사,010-0000-7248
7249,한국해양재단,010-0000-7249
7250,Ewho Books,010-0000-7250
7251,예낭아이앤씨,010-0000-7251
7252,식안연,010-0000-7252
7253,한국새교회,010-0000-7253
7254,한국해양대학교 교수수필동인회,010-0000-7254
7255,아이네오,010-0000-7255
7256,베이비플러스,010-0000-7256
7257,까치원색인쇄사,010-0000-7257
7258,충청리뷰 출판부,010-0000-7258
7259,PAGODABooks 임프린트,010-0000-7259
7260,[농촌진흥청 국립농업과학원 기획조정과] 차세대바이오그린21 차세대유전체연구사업단,010-0000-7260
7261,한림대학교 출판부,010-0000-7261
7262,군사편찬연구소 전쟁사부,010-0000-7262
7263,건축도시공간연구소,010-0000-7263
7264,프라미스 키퍼스,010-0000-7264
7265,東京大?出版?,010-0000-7265
7266,TOTO出版,010-0000-7266
7267,エクスナレッジ,010-0000-7267
7268,東北大?出版?,010-0000-7268
7269,書肆心水,010-0000-7269
7270,Infinitybooks,010-0000-7270
7271,九州大?出版?,010-0000-7271
7272,ソフトバンククリエイティブ,010-0000-7272
7273,?美林大? 北東アジア?合?究所,010-0000-7273
7274,?文堂出版,010-0000-7274
7275,?際日本文化?究センタ?,010-0000-7275
7276,?文社,010-0000-7276
7277,角川?藝出版,010-0000-7277
7278,경안기획,010-0000-7278
7279,전남발전연구원,010-0000-7279
7280,도움의돌,010-0000-7280
7281,이롬에디션,010-0000-7281
7282,Compass Publishing,010-0000-7282
7283,??界,010-0000-7283
7284,開拓社,010-0000-7284
7285,?究社,010-0000-7285
7286,エディット?パルク,010-0000-7286
7287,국립재활원 교육홍보과,010-0000-7287
7288,농촌진흥청 역량개발과(농촌인적자원개발센터),010-0000-7288
7289,Young,010-0000-7289
7290,日本??評論社,010-0000-7290
7291,?際書院,010-0000-7291
7292,南雲堂,010-0000-7292
7293,공주대학교 백제문화연구소,010-0000-7293
7294,농촌진흥청 국립원예특작과학원 인삼특작부,010-0000-7294
7295,Bonding education,010-0000-7295
7296,제주도립미술관,010-0000-7296
7297,미문사,010-0000-7297
7298,BF북스,010-0000-7298
7299,삼부문화,010-0000-7299
7300,?凰出版社,010-0000-7300
7301,중소기업청,010-0000-7301
7302,한국장애인자립생활센터총연합회,010-0000-7302
7303,임실치즈과학연구소,010-0000-7303
7304,武松,010-0000-7304
7305,한국DPI,010-0000-7305
7306,한국동물자원과학회 근육식품연구회,010-0000-7306
7307,한국건강증진재단,010-0000-7307
7308,농촌인적자원개발센터,010-0000-7308
7309,인천광역시교육청,010-0000-7309
7310,한국 오르프 음악교육 연구소,010-0000-7310
7311,목자와양,010-0000-7311
7312,中央文化財硏究院,010-0000-7312
7313,한국표준협회미디어,010-0000-7313
7314,인플로우그룹,010-0000-7314
7315,漢樹,010-0000-7315
7316,에듀한올,010-0000-7316
7317,디인퍼닛,010-0000-7317
7318,한국은행 강원본부,010-0000-7318
7319,해피하우스,010-0000-7319
7320,한국영상자료원(KOFA),010-0000-7320
7321,우일,010-0000-7321
7322,국립극단,010-0000-7322
7323,나눔북스,010-0000-7323
7324,한빛비즈,010-0000-7324
7325,『환경미디어』·미래는우리손안에,010-0000-7325
7326,부자되는 공부습관,010-0000-7326
7327,경상북도농업기술원,010-0000-7327
7328,부산회화제 운영위원회,010-0000-7328
7329,촉,010-0000-7329
7330,글로벌어학사,010-0000-7330
7331,예날,010-0000-7331
7332,요나미디어,010-0000-7332
7333,보건복지부 한국보건사회연구원,010-0000-7333
7334,제주특별자치도돌문화공원,010-0000-7334
7335,場內出版社,010-0000-7335
7336,MB,010-0000-7336
7337,다인,010-0000-7337
7338,영상출판미디어,010-0000-7338
7339,동양문물연구원,010-0000-7339
7340,현북스,010-0000-7340
7341,에듀픽스,010-0000-7341
7342,大韓예수교長老會 韓國第一保守總會,010-0000-7342
7343,고문사(KMS),010-0000-7343
7344,대경,010-0000-7344
7345,주신출판사,010-0000-7345
7346,비움과소통,010-0000-7346
7347,아인북스,010-0000-7347
7348,라이브 중국어,010-0000-7348
7349,한국장학재단,010-0000-7349
7350,기음출판,010-0000-7350
7351,이야기쟁이 낙타,010-0000-7351
7352,文芸社,010-0000-7352
7353,애니빅,010-0000-7353
7354,평택아동문학회,010-0000-7354
7355,농촌진흥청 역량개발과,010-0000-7355
7356,[농촌진흥청] 국립축산과학원,010-0000-7356
7357,농촌진흥청 국립축산과학원 가축개량평가과,010-0000-7357
7358,잉글리쉬 하우스,010-0000-7358
7359,생생,010-0000-7359
7360,엠-애드,010-0000-7360
7361,롱런,010-0000-7361
7362,코러스센터,010-0000-7362
7363,제주대학교 WISET센터,010-0000-7363
7364,나라교재,010-0000-7364
7365,라벨프랑스,010-0000-7365
7366,신조사,010-0000-7366
7367,카타리아,010-0000-7367
7368,판타레이,010-0000-7368
7369,월간 미술세계,010-0000-7369
7370,한산,010-0000-7370
7371,해조음,010-0000-7371
7372,Darakwon,010-0000-7372
7373,蘆海出版社,010-0000-7373
7374,자유로운상상,010-0000-7374
7375,자연과생태,010-0000-7375
7376,맑은샘,010-0000-7376
7377,서현사,010-0000-7377
7378,다빈치하우스,010-0000-7378
